2025.11.10 14:49:01 INFO  Started: Metals version 1.6.3 in folders 'C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala' for client Visual Studio Code 1.105.1.[0m
2025.11.10 14:54:30 WARN  no build target for: C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala[0m
2025.11.10 14:54:30 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:30 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:31 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:32 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:32 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:32 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:32 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:32 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:32 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:33 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:35 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:34 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:35 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:35 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:36 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:36 WARN  no build target for: C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala[0m
2025.11.10 14:54:36 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:36 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:48 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:47 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:48 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:48 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:48 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:48 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:49 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:48 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:48 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
Nov 10, 2025 2:54:49 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 170
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:49 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:50 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:51 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:51 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:51 WARN  no build target for: C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala[0m
2025.11.10 14:54:52 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:52 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:52 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:52 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:53 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:54 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:53 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:53 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:53 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:54 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:54 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:55 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:54 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:56 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:56 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:56 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.11.10 14:54:56 INFO  no build target found for C:\Users\andre\projects\uhcs\ha_uyenco\assign3\scala\dslapp\src\main\scala\dslapp\App.scala. Using presentation compiler with project's scala-library version: 3.3.6[0m
